inst_a inst_b best mapping geometric deepwalk node2vec struc2vec dummy heuristic_dbl_mst heuristic_far_ins heuristic_near_ins heuristic_near_neigh 
city_10_nrw1379_l city_10_nrw1379_l_r9_#0 18256.72388170646 21656.011043971725 21656.011043971725 34562.523979156496 49922.2286381671 49375.48284680361 35013.978212997696 19505.155779683006 18451.653675902362 18811.980712398545 18909.43620047716 
city_10_nrw1379_l city_10_nrw1379_l_t9_#0 18823.404092653876 21616.480173222255 20406.656195240364 50300.0934917317 21248.605146895483 50676.37817685461 35695.02308726723 20204.4158687527 18927.4669540499 18975.590734669047 19786.039313857105 
circuit_18_d1291 circuit_18_d1291 2192.4937708286066 2243.2937708286067 2192.4937708286066 4793.266256323634 2192.4937708286066 4371.92015458923 5049.946408313501 2594.994022035147 2412.404575501395 2424.683094073437 2777.177132780683 
circuit_18_d1291 circuit_18_d1291_r1_#0 7280.40931297647 8052.9354574821145 8218.39895695342 10468.025441239834 7523.56659182528 10174.873643483586 10011.621814598959 8139.882321518569 7322.168712582863 7570.902006516949 7961.69249471301 
circuit_18_d1291 circuit_18_d1291_t1_#0 7402.54881581983 8812.113818165704 8812.113818165704 10269.328276779434 7802.430931975385 11138.471005543252 10722.993826175336 8134.174086994049 7459.3192457094065 7852.331493045693 8221.879029665015 
circuit_18_d1291 circuit_18_d1291_r2_#0 7360.602792607894 10635.752635169438 9254.935127272513 9159.79514676767 10384.669560032573 10626.52895743004 10105.408752682504 7758.652230918434 7874.959197081337 7895.440201873821 7971.145017005897 
circuit_18_d1291 circuit_18_d1291_t2_#0 7595.598757250417 10246.829388418926 8988.510340196775 10747.072627027199 10401.8224510591 10401.635791034178 10635.015112527919 8273.109246438189 8154.028105113171 7922.194798002502 8171.6452423056135 
circuit_18_d1291 circuit_18_d1291_r3_#0 7536.785337474505 8767.252759491077 8767.252759491077 15471.322045738387 15946.619137357871 15148.32599402774 15470.679696241634 8181.454820609264 7755.449344120647 7912.683044663901 8041.615043901506 
circuit_18_d1291 circuit_18_d1291_t3_#0 7641.213310467053 15085.829160390616 9009.109677995319 10102.163600346494 15664.365753150443 11281.060866955688 10948.006943223187 8565.013571933372 7781.237172349468 7731.625488500049 8577.337717231232 
circuit_18_d1291 circuit_18_d1291_r4_#0 7610.895748513651 9308.399508015484 13704.393423760524 20285.28959391891 20257.46102735007 20662.173947167248 15361.892032240405 8519.97651870095 7726.040584772754 7972.944492565611 8829.725625418032 
circuit_18_d1291 circuit_18_d1291_t4_#0 7884.6606195158 14564.037319296476 14564.037319296476 20714.768062275103 9842.906217660453 15569.712880841664 15882.3951323652 8315.003913507504 8135.14321633921 8336.147846357895 8387.46100548864 
circuit_18_d1291 circuit_18_d1291_r5_#0 7693.780751274809 8887.975013012267 8623.865796159213 25317.763412018987 20155.893057922945 14945.098877541484 15087.8020240364 8329.75273765663 7893.109605600288 8037.432556222915 8078.354304331019 
circuit_18_d1291 circuit_18_d1291_t5_#0 7850.993686566968 9204.380742224175 9609.838200750803 16060.005320291964 20561.812107530055 26003.705163944414 20975.69143832622 8569.00600809902 7975.892926425893 8298.531056595966 8251.714978922288 
circuit_18_d1291 circuit_18_d1291_r6_#0 7699.008823229894 8897.510265317647 9140.484799562211 24552.520699978468 25108.56525477136 25423.75163108051 14306.464163273267 8480.131813694676 7868.465901236212 7894.019917966086 8714.010395982943 
circuit_18_d1291 circuit_18_d1291_t6_#0 7898.738672927977 9516.740704456955 9918.910161510366 15829.002036439997 16079.564386227248 25646.364769379015 20432.517655904787 8740.46895267091 7968.1387476858845 8566.745549893385 8454.275815959772 
circuit_18_d1291 circuit_18_d1291_r7_#0 7639.7543738237155 13958.582475060679 8858.713207405115 19813.745515937397 25231.90649776913 14962.39299645799 19625.187158758115 8627.080882201932 7755.467038008947 8123.760358691474 8395.166933298015 
circuit_18_d1291 circuit_18_d1291_t7_#0 7698.369338717961 20345.967185731166 8715.42806431093 15074.639039224343 20092.452629762505 19617.07680005571 19775.82702510067 8605.460494127736 7860.965479345875 8129.383127799118 8346.682059633691 
circuit_18_d1291 circuit_18_d1291_r8_#0 7533.260587492823 8950.013521597079 8401.355360820278 19124.193923380328 19020.523716713047 14066.944400132514 9000.859829079776 8164.011666858087 7536.544590395359 8003.869385623054 7881.85364685344 
circuit_18_d1291 circuit_18_d1291_t8_#0 7594.888657054215 10609.797795409799 9020.871918041383 24739.9150603683 19537.849042783833 19502.156287075577 14954.430537926266 8598.810367196513 7742.597063418241 8056.552608997605 8594.714839319797 
circuit_18_d1291 circuit_18_d1291_r9_#0 7387.150638357155 12959.905080630124 13590.13570827464 8497.306868546206 13384.932630221118 13657.494342867405 18909.275062326786 7592.294425674645 7386.914450360181 7657.222254656389 7862.081806718252 
circuit_18_d1291 circuit_18_d1291_t9_#0 7576.1672977790095 8826.515275760807 14227.540282521435 19136.145460992873 24486.49148558963 14099.655355281862 9061.500861124996 8160.18258528757 7620.403818013946 8052.393017174325 8206.284402362826 
gaussian_5 gaussian_5 5.950528317943567 5.950528317943567 5.950528317943567 7.196567731273358 5.950528317943567 11.261604546706982 10.98486887427914 7.927414716033369 6.533766296241422 6.352404893221962 7.463211471287071 
gaussian_5 gaussian_5_r1_#0 5.948885587881065 6.723130963969682 6.723130963969682 8.138223802040832 6.723130963969682 10.26939902077536 11.62922265537339 7.66102579222681 7.033161369925104 6.494603663388119 7.327351182930669 
gaussian_5 gaussian_5_t1_#0 5.953694318290823 6.729322288947109 6.729322288947109 7.977249521066542 6.729322288947109 10.910152809227363 11.113761084162467 7.855890607428569 7.008907176504887 6.598040681869381 7.917549713218809 
gaussian_5 gaussian_5_r2_#0 6.462909779470831 7.378198627866394 7.325374602768773 13.140324987484085 8.268702130986377 12.332796440049046 11.850337345256516 8.340845968903443 7.009413131592649 7.291818884390565 7.418993152426179 
gaussian_5 gaussian_5_t2_#0 6.412905436232775 7.3052157246079625 7.162493809791768 12.909585919263392 9.333960805585203 11.54488811481066 11.228931199320105 8.42297486681019 6.972693249473065 7.0254550382728 7.678995869102561 
gaussian_5 gaussian_5_r3_#0 7.911820881517287 9.758733102583884 10.330889735882737 13.771389397102846 12.078626351248749 13.183511301847977 15.604926676621087 10.574762312204115 8.563390984961702 8.316855668961027 10.501594175033942 
gaussian_5 gaussian_5_t3_#0 7.907911547231784 10.255295087801697 10.285158750358335 11.988248786007182 13.66771362445425 13.404879444872199 13.940633512157818 11.111959299641219 8.357309593096621 8.3666198670827 10.234833829350984 
gaussian_5 gaussian_5_r4_#0 8.080585290982905 12.557555542646153 11.64317166907214 13.33711839235354 12.510944796784363 14.309697249476978 14.051168125675774 10.812277180993016 8.883923717913593 8.634347289266245 9.653548494613597 
gaussian_5 gaussian_5_t4_#0 8.086250803040324 12.140220803929614 10.237399904122075 13.888669761351407 13.95257788737985 13.88254557346628 13.85706245540739 10.260348199433922 8.986855734762056 8.67276260608149 10.475429108650777 
gaussian_5 gaussian_5_r5_#0 7.713321961117381 9.908923621718635 10.144977256242825 13.625316227411036 13.96872855673573 14.600976362455782 13.995836199270828 9.965120763543272 8.729413180802327 8.268699466789252 10.01275528692374 
gaussian_5 gaussian_5_t5_#0 7.658107318221214 10.519134043137742 9.987251963026514 13.195593400279582 14.101793047413977 13.992134109340284 14.657091029386919 9.544881258033392 8.363093422094007 8.116921747369789 9.003364099887063 
gaussian_5 gaussian_5_r6_#0 7.988715893863908 10.470004656100317 10.752382508356986 14.732330629572102 14.879623161134509 14.480021307422234 14.43019076588395 10.096086600792319 8.793509438647533 8.795028950976652 9.431638578664924 
gaussian_5 gaussian_5_t6_#0 8.02496643994874 10.703400271949326 11.187857525188702 14.744658443283335 15.028392336976014 14.039123606804937 16.537987398711667 9.724740169079407 8.35569572628368 8.83098211400627 9.00871683665009 
gaussian_5 gaussian_5_r7_#0 8.73911023704718 13.61373921701348 11.376701544744556 17.467948081310162 15.41384572016318 16.843700901214667 18.711620838542853 10.80227235129991 9.461333134914968 9.727148153187304 10.824514145465841 
gaussian_5 gaussian_5_t7_#0 8.662434735997858 12.082391679891558 12.082391679891558 17.59701435669993 17.91339398364995 17.49367959704964 15.091831536413592 10.401574444200484 9.04128377874288 9.929353256300196 9.613481255591253 
gaussian_5 gaussian_5_r8_#0 9.622655842743544 16.521884385086008 15.10069591444679 19.885457927777196 18.084813783564353 14.565813361172795 18.490513926843605 12.48164628750038 10.41028697348692 10.747544736436422 11.906887410036235 
gaussian_5 gaussian_5_t8_#0 9.57958334583597 14.882512454259812 14.330401906289595 17.676977246863366 19.291658923320014 20.57059827449155 18.703917099023958 12.502959920767706 10.640882899486957 10.800475307326638 11.524881876344846 
gaussian_5 gaussian_5_r9_#0 10.381764330867869 13.740625599285275 13.72777663493771 20.234354237302394 19.489918809215936 20.641628339527607 21.13275537336646 13.099265028407084 11.003774784066806 11.030913000579138 13.30932000470917 
gaussian_5 gaussian_5_t9_#0 10.603080383345421 13.683855289325928 14.16206238009879 20.317776338454582 20.08874996797623 19.86514596172106 20.531061916937823 14.395089957929525 10.96630117789544 11.3980863297344 12.876813837659377 
city_17_brd14051_ll city_17_brd14051_ll 1258.5102120761717 1258.5102120761717 1258.5102120761717 1435.497038725201 1258.5102120761717 2536.260142315135 2542.2829025291935 1543.056384197546 1321.4351098898005 1428.1431887251276 1422.0994480301442 
city_17_brd14051_ll city_17_brd14051_ll_r1_#0 14018.155037470822 14754.929475053337 14618.508641926073 14761.19858587801 14257.154435740582 15092.915908942965 15228.975914623297 14361.378849195999 14147.345983761397 14219.488392093515 14483.492604535 
city_17_brd14051_ll city_17_brd14051_ll_t1_#0 14023.733585520215 15076.3793043212 14685.137365630386 15558.29295386948 15216.674764813642 15175.764627780243 15343.759828841372 14472.884654908417 14165.669126206012 14210.390295433584 14446.162594127483 
city_17_brd14051_ll city_17_brd14051_ll_r2_#0 14013.364260609056 15292.434237948528 14830.937422015604 15302.847838855128 15294.455816477379 15365.610640451789 17276.684496787704 14435.025898545711 14112.08170656054 14204.41720298033 14320.797232897727 
city_17_brd14051_ll city_17_brd14051_ll_t2_#0 14333.71624132951 15640.424641482727 15841.66714416047 15998.565122098684 16024.686010834232 15707.178484997858 18289.222199293807 14794.06747292518 14446.590117514757 14559.303551035942 14979.8051444917 
city_17_brd14051_ll city_17_brd14051_ll_r3_#0 14274.770253088764 15736.569269031997 15679.053830063087 28285.015239329332 28542.29182840192 28692.40510002376 15746.677249437202 14795.041832802232 14479.168085741387 14486.548649886983 14763.968387983392 
city_17_brd14051_ll city_17_brd14051_ll_t3_#0 14661.039702704287 16045.804427650042 16612.713092284626 16883.387873672455 29501.319931137416 29222.505518280253 17358.436986174867 15047.024807569684 14865.07420871371 14797.883172456723 15126.804943114688 
city_17_brd14051_ll city_17_brd14051_ll_r4_#0 14554.601615918988 15843.76327785223 15843.76327785223 16337.365346908062 42021.693782627925 29051.942359308596 42063.255605193146 15099.04152947709 14773.382284589205 14718.461965959139 15091.365836633433 
city_17_brd14051_ll city_17_brd14051_ll_t4_#0 14954.842270092395 29701.918749169443 16332.100872657382 42831.677248242246 29916.419246263238 29976.986067268193 30152.227486511154 15550.313759982098 15003.410955327174 15196.144654305097 15607.068734022996 
city_17_brd14051_ll city_17_brd14051_ll_r5_#0 14931.580310594516 17143.8374343347 16516.944904914322 42190.49617249042 42300.60932499998 42570.81303761504 42179.24413197046 15446.514668170017 14978.438228866711 14999.291057750226 15806.565093445523 
city_17_brd14051_ll city_17_brd14051_ll_t5_#0 15597.904355739007 32160.711609618684 17996.893716569444 43063.7005427024 30376.882300858724 30904.81178946434 42782.52439735456 16550.781064448864 15696.35814085188 16082.885200214187 16740.0479103597 
city_17_brd14051_ll city_17_brd14051_ll_r6_#0 15342.350228384837 17625.232844520884 17401.516131339 43455.64917257215 55859.7964479319 43002.85075892428 30076.537119937766 15997.771196141544 15445.835348015778 15611.573495369972 16822.185396398254 
city_17_brd14051_ll city_17_brd14051_ll_t6_#0 15890.323147898425 31663.24997220865 17241.600861683564 69081.8756938644 43574.85884261098 31339.615704173357 43703.81047768303 16644.3543315108 16225.520237980676 15960.171383275498 17689.210340566115 
city_17_brd14051_ll city_17_brd14051_ll_r7_#0 15465.69384936859 30432.726742110233 30583.59253897551 43500.59478864173 43323.47760943638 55472.539299157965 42949.203827277706 16352.79676833953 15547.303448929686 15687.85298169899 16761.754441058234 
city_17_brd14051_ll city_17_brd14051_ll_t7_#0 15748.164538968911 29772.487768543517 17421.01473847197 44031.39557281971 56603.89190294866 43067.76833062123 44913.28183595113 16642.57955207498 15892.546190121018 16256.174829066 16364.32452320071 
city_17_brd14051_ll city_17_brd14051_ll_r8_#0 15210.65612418924 29928.996387824795 17913.097623425874 42428.79342168897 42891.71558459124 30644.157050475944 30971.670506859606 15832.583861231415 15549.458403429573 15345.318544193957 15813.213258807482 
city_17_brd14051_ll city_17_brd14051_ll_t8_#0 15787.219283022077 17825.308108459252 18915.83481125472 30975.97931249996 30966.093303699487 55852.45443076335 44486.68595342298 16939.12286096708 16033.433982692164 16131.437562183515 16544.237954836535 
city_17_brd14051_ll city_17_brd14051_ll_r9_#0 14838.048975611096 29113.535350788028 17028.91382233958 17185.251564755992 29602.01819572499 16746.919673620312 41906.103251902154 15525.271637909651 14867.657439334153 14988.34385376725 15511.172421002333 
city_17_brd14051_ll city_17_brd14051_ll_t9_#0 14958.25946129798 31924.081218670613 16665.46666494814 29594.814186352956 42074.53735872157 42430.75262701619 41989.26238195844 15902.320289333371 15136.468550693982 15109.301949677756 15878.796150953476 
uniform_12 uniform_12 10.06702614360572 10.06702614360572 10.06702614360572 13.469791396056786 10.06702614360572 21.503156589838756 21.67715562915617 13.008470329635637 10.702267325948556 11.452897142393658 13.124417491799221 
uniform_12 uniform_12_r1_#0 10.066300885821487 10.35083142552831 10.35083142552831 17.285494450651992 11.274746288778152 22.09966723437127 23.07381012008081 13.630742231689652 10.751138781832214 11.427852849469122 11.863392096494106 
uniform_12 uniform_12_t1_#0 10.083067623492843 10.374669774157855 10.374669774157855 14.686727385856857 12.31369393372673 24.28167047597873 21.74864649082548 13.471683966298386 10.590137566079472 11.427734250956307 11.728849645519935 
uniform_12 uniform_12_r2_#0 9.747567132725376 11.895646445766292 11.895646445766292 21.28190773157747 16.149559695636526 20.638443782091063 22.22228169917495 12.95350529647021 10.12770935971645 10.223449852537176 12.194987391557904 
uniform_12 uniform_12_t2_#0 9.773714725504114 12.324146408828165 12.005840928382261 20.28355933973343 17.96001978139877 20.546222249885428 20.9555952590264 12.923891221231038 10.156188034502506 11.745533455357311 11.763242344571442 
uniform_12 uniform_12_r3_#0 9.539076274004113 12.373634101470742 12.1596001432318 19.508675152866854 20.498715833696437 23.00677568881241 24.04225762470938 11.454565694407021 9.54238533343613 11.384401950708645 11.146125417066806 
